order id,order date,country,city,region,subregion,customer id,industry,segment,product,sales,quantity,discount,profit
AMER-2020-140004,2020-03-21,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,SMB,ChatBot Plugin,6.05,3,20.0,1.59
AMER-2023-107720,2023-11-07,Argentina,Córdoba,AMER,LATAM,1039,Manufacturing,Enterprise,Marketing Suite - Gold,46.26,3,0.0,12.03
EMEA-2023-124303,2023-07-07,France,Paris,EMEA,EU-WEST,1049,Healthcare,Strategic,ContactMatcher,2.95,2,70.0,-2.26
EMEA-2023-124303,2023-07-07,France,Paris,EMEA,EU-WEST,1049,Healthcare,Strategic,Support,16.06,3,20.0,5.82
AMER-2023-105074,2023-06-25,Mexico,Guadalajara,AMER,LATAM,1027,Energy,SMB,Support,21.74,3,20.0,6.8
EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,1055,Healthcare,SMB,ContactMatcher,218.75,2,50.0,-161.88
EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,1055,Healthcare,SMB,OneView,2.6,1,20.0,0.29
APJ-2023-116701,2023-12-18,Japan,Aichi,APJ,JAPN,1081,Communications,SMB,OneView,66.28,2,80.0,-178.97
EMEA-2023-126382,2023-06-04,South Africa,Cape Town,EMEA,MEA,1015,Tech,Strategic,SaaS Connector Pack,35.17,7,20.0,9.67
AMER-2023-108329,2023-12-10,United States,Oklahoma City,AMER,NAMER,1055,Healthcare,SMB,Site Analytics,444.77,4,20.0,44.48
AMER-2023-135860,2023-12-02,Brazil,Rio de Janeiro,AMER,LATAM,1068,Finance,SMB,Marketing Suite - Gold,83.92,4,0.0,5.87
AMER-2023-135860,2023-12-02,Brazil,Rio de Janeiro,AMER,LATAM,1068,Finance,SMB,Site Analytics,131.98,2,0.0,35.63
AMER-2023-135860,2023-12-02,Brazil,Rio de Janeiro,AMER,LATAM,1068,Finance,SMB,ContactMatcher,15.92,4,0.0,7.48
AMER-2023-135860,2023-12-02,Brazil,Rio de Janeiro,AMER,LATAM,1068,Finance,SMB,Storage,52.29,9,0.0,16.21
AMER-2023-135860,2023-12-02,Brazil,Rio de Janeiro,AMER,LATAM,1068,Finance,SMB,Marketing Suite - Gold,91.99,1,0.0,3.68
APJ-2021-101007,2021-02-09,Japan,Aichi,APJ,JAPN,1087,Manufacturing,Strategic,Data Smasher,20.8,2,20.0,6.5
AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,Strategic,FinanceHub,23.68,2,20.0,8.88
AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,Strategic,Marketing Suite,452.45,5,50.0,-244.32
AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,Strategic,Site Analytics,62.98,3,40.0,-14.7
AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,Strategic,Big Ol Database,1188.0,9,70.0,-950.4
AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,1088,Consumer Products,Strategic,Data Smasher,89.58,2,20.0,4.48
AMER-2022-130162,2022-10-29,United States,New York City,AMER,NAMER,1080,Finance,SMB,Marketing Suite - Gold,93.06,6,0.0,26.06
AMER-2022-130162,2022-10-29,United States,New York City,AMER,NAMER,1080,Finance,SMB,Site Analytics,302.38,3,20.0,22.68
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,Storage,5.58,2,20.0,1.81
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,Support,22.7,6,20.0,8.23
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,ContactMatcher,19.78,4,70.0,-13.84
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,SaaS Connector Pack,72.7,4,20.0,19.08
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,Big Ol Database,479.99,4,70.0,-383.99
AMER-2021-169397,2021-12-24,Mexico,Puerto Vallarta,AMER,LATAM,1027,Energy,SMB,ChatBot Plugin,27.17,2,20.0,2.72
AMER-2021-163055,2021-08-09,Brazil,São Paulo,AMER,LATAM,1099,Finance,Strategic,ChatBot Plugin,2.2,1,0.0,0.97
AMER-2021-163055,2021-08-09,Brazil,São Paulo,AMER,LATAM,1099,Finance,Strategic,ContactMatcher,622.45,5,0.0,136.94
AMER-2021-163055,2021-08-09,Brazil,São Paulo,AMER,LATAM,1099,Finance,Strategic,Marketing Suite - Gold,21.98,1,0.0,0.22
EMEA-2021-145436,2021-02-28,South Africa,Johannesburg,EMEA,MEA,1090,Transportation,SMB,FinanceHub,161.57,2,20.0,-28.27
EMEA-2021-145436,2021-02-28,South Africa,Johannesburg,EMEA,MEA,1090,Transportation,SMB,FinanceHub,389.7,8,20.0,43.84
EMEA-2020-156216,2020-09-13,Sweden,Stockholm,EMEA,NOR,1048,Retail,Strategic,ContactMatcher,18.65,7,70.0,-12.43
EMEA-2023-100930,2023-04-08,Germany,Cologne,EMEA,EU-WEST,1031,Energy,Enterprise,ContactMatcher,233.86,2,45.0,-102.05
EMEA-2023-100930,2023-04-08,Germany,Cologne,EMEA,EU-WEST,1031,Energy,Enterprise,ContactMatcher,620.61,3,45.0,-248.25
EMEA-2023-100930,2023-04-08,Germany,Cologne,EMEA,EU-WEST,1031,Energy,Enterprise,ContactMatcher,5.33,2,70.0,-3.55
EMEA-2023-100930,2023-04-08,Germany,Cologne,EMEA,EU-WEST,1031,Energy,Enterprise,SaaS Connector Pack,258.07,3,20.0,0.0
EMEA-2023-100930,2023-04-08,Germany,Cologne,EMEA,EU-WEST,1031,Energy,Enterprise,Data Smasher,617.98,3,20.0,-7.72
AMER-2023-160514,2023-11-13,United States,Rochester,AMER,NAMER,1064,Healthcare,Strategic,Support,10.56,2,0.0,4.75
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,Support,25.92,5,20.0,9.4
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,SaaS Connector Pack,419.68,5,60.0,-356.73
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,SaaS Connector Pack,11.69,3,60.0,-4.68
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,Site Analytics,31.98,2,20.0,11.19
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,ContactMatcher,177.22,5,50.0,-120.51
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,SaaS Connector Pack,4.04,3,60.0,-2.83
APJ-2022-157749,2022-06-05,Australia,Sydney,APJ,ANZ,1085,Retail,SMB,ChatBot Plugin,7.41,2,20.0,1.2
EMEA-2020-131926,2020-06-01,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,Enterprise,FinanceHub,2001.86,7,0.0,580.54
EMEA-2020-131926,2020-06-01,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0.0,41.68
EMEA-2020-131926,2020-06-01,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,Enterprise,Support,47.88,6,0.0,23.94
EMEA-2020-131926,2020-06-01,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,Enterprise,OneView,1503.25,5,0.0,496.07
EMEA-2020-131926,2020-06-01,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,Enterprise,Support,25.92,4,0.0,12.44
AMER-2022-154739,2022-12-11,United States,Los Angeles,AMER,NAMER,1038,Healthcare,SMB,FinanceHub,321.57,2,20.0,28.14
AMER-2022-145625,2022-09-12,United States,Seattle,AMER,NAMER,1047,Retail,SMB,Support,7.61,1,0.0,3.58
AMER-2022-145625,2022-09-12,United States,Seattle,AMER,NAMER,1047,Retail,SMB,Data Smasher,3347.37,13,0.0,636.0
EMEA-2022-146941,2022-12-11,United Kingdom,London,EMEA,UKIR,1042,Finance,SMB,Marketing Suite - Gold,80.58,6,0.0,22.56
EMEA-2022-146941,2022-12-11,United Kingdom,London,EMEA,UKIR,1042,Finance,SMB,SaaS Connector Pack - Gold,361.92,4,0.0,162.86
APJ-2021-159982,2021-11-28,Australia,Sydney,APJ,ANZ,1007,Healthcare,Strategic,SaaS Connector Pack,12.13,9,60.0,-8.49
APJ-2021-159982,2021-11-28,Australia,Sydney,APJ,ANZ,1007,Healthcare,Strategic,Marketing Suite - Gold,82.37,2,20.0,-19.56
APJ-2021-159982,2021-11-28,Australia,Sydney,APJ,ANZ,1007,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,20.0,4.04
APJ-2021-159982,2021-11-28,Australia,Sydney,APJ,ANZ,1007,Healthcare,Strategic,Site Analytics,647.9,6,20.0,56.69
EMEA-2023-163139,2023-12-02,United Kingdom,London,EMEA,UKIR,1042,Finance,SMB,Data Smasher,20.37,3,0.0,6.93
EMEA-2023-163139,2023-12-02,United Kingdom,London,EMEA,UKIR,1042,Finance,SMB,Marketing Suite - Gold,221.55,3,0.0,6.65
EMEA-2023-163139,2023-12-02,United Kingdom,London,EMEA,UKIR,1042,Finance,SMB,ContactMatcher,17.52,5,20.0,6.13
APJ-2023-155299,2023-06-09,Japan,Tokyo,APJ,JAPN,1058,Energy,Strategic,OneView,1.62,2,80.0,-4.47
APJ-2020-106992,2020-09-19,Japan,Tokyo,APJ,JAPN,1033,Tech,Strategic,Big Ol Database,3059.98,3,40.0,-510.0
APJ-2020-106992,2020-09-19,Japan,Tokyo,APJ,JAPN,1033,Tech,Strategic,Big Ol Database,2519.96,7,40.0,-252.0
APJ-2022-125318,2022-06-07,Australia,Sydney,APJ,ANZ,1060,Retail,SMB,Site Analytics,328.22,4,20.0,28.72
AMER-2021-155040,2021-11-10,United States,Detroit,AMER,NAMER,1009,Manufacturing,SMB,Data Smasher,79.9,2,0.0,35.16
EMEA-2023-136826,2023-06-17,Sweden,Stockholm,EMEA,NOR,1026,Retail,Strategic,ChatBot Plugin,14.02,3,20.0,4.73
AMER-2022-111010,2022-01-22,Argentina,Córdoba,AMER,LATAM,1052,Transportation,SMB,Storage,7.56,6,0.0,0.3
AMER-2023-145366,2023-12-10,Mexico,Guadalajara,AMER,LATAM,1004,Tech,Strategic,Marketing Suite - Gold,37.21,1,20.0,-7.44
AMER-2023-145366,2023-12-10,Mexico,Guadalajara,AMER,LATAM,1004,Tech,Strategic,SaaS Connector Pack - Gold,57.58,3,20.0,21.59
AMER-2023-163979,2023-12-29,United States,Los Angeles,AMER,NAMER,1008,Tech,Strategic,Marketing Suite - Gold,725.84,4,0.0,210.49
AMER-2021-155334,2021-07-30,United States,Los Angeles,AMER,NAMER,1007,Healthcare,SMB,Data Smasher,209.93,7,0.0,92.37
AMER-2021-155334,2021-07-30,United States,Los Angeles,AMER,NAMER,1007,Healthcare,SMB,SaaS Connector Pack,5.28,3,0.0,2.32
AMER-2021-155334,2021-07-30,United States,Los Angeles,AMER,NAMER,1007,Healthcare,SMB,ContactMatcher,10.92,3,20.0,4.1
AMER-2023-118136,2023-09-17,United States,Lafayette,AMER,NAMER,1060,Retail,Strategic,Support,8.82,2,0.0,4.06
AMER-2023-118136,2023-09-17,United States,Lafayette,AMER,NAMER,1060,Retail,Strategic,ChatBot Plugin,5.98,1,0.0,1.55
EMEA-2023-132976,2023-10-14,France,Paris,EMEA,EU-WEST,1023,Energy,Strategic,Support,11.65,2,20.0,4.08
EMEA-2023-132976,2023-10-14,France,Paris,EMEA,EU-WEST,1023,Energy,Strategic,Support,18.18,4,20.0,5.91
EMEA-2023-132976,2023-10-14,France,Paris,EMEA,EU-WEST,1023,Energy,Strategic,Marketing Suite - Gold,59.71,6,20.0,5.97
EMEA-2023-132976,2023-10-14,France,Paris,EMEA,EU-WEST,1023,Energy,Strategic,FinanceHub,24.84,3,20.0,8.69
APJ-2021-161991,2021-09-26,Japan,Tokyo,APJ,JAPN,1002,Healthcare,SMB,ContactMatcher,2.08,5,80.0,-3.43
APJ-2021-161991,2021-09-26,Japan,Tokyo,APJ,JAPN,1002,Healthcare,SMB,Site Analytics,1114.4,7,20.0,376.11
AMER-2021-130890,2021-11-02,United States,New York City,AMER,NAMER,1024,Energy,SMB,ContactMatcher,1038.84,5,20.0,51.94
EMEA-2021-130883,2021-09-26,Belgium,Brussels,EMEA,EU-WEST,1051,Tech,SMB,Support,141.76,5,20.0,47.84
EMEA-2021-130883,2021-09-26,Belgium,Brussels,EMEA,EU-WEST,1051,Tech,SMB,Data Smasher,239.8,5,20.0,47.96
EMEA-2021-130883,2021-09-26,Belgium,Brussels,EMEA,EU-WEST,1051,Tech,SMB,Support,31.1,6,20.0,10.89
EMEA-2022-112697,2022-12-19,Germany,Munich,EMEA,EU-WEST,1094,Communications,Strategic,ContactMatcher,254.06,7,70.0,-169.37
EMEA-2022-112697,2022-12-19,Germany,Munich,EMEA,EU-WEST,1094,Communications,Strategic,OneView,194.53,2,20.0,24.32
EMEA-2022-112697,2022-12-19,Germany,Munich,EMEA,EU-WEST,1094,Communications,Strategic,Support,961.48,5,20.0,-204.31
AMER-2022-110772,2022-11-21,Mexico,Mexico City,AMER,LATAM,1043,Manufacturing,Enterprise,Storage,19.1,7,20.0,6.68
AMER-2022-110772,2022-11-21,Mexico,Mexico City,AMER,LATAM,1043,Manufacturing,Enterprise,FinanceHub,18.5,8,20.0,6.24
AMER-2022-110772,2022-11-21,Mexico,Mexico City,AMER,LATAM,1043,Manufacturing,Enterprise,Data Smasher,255.98,2,20.0,54.4
AMER-2022-110772,2022-11-21,Mexico,Mexico City,AMER,LATAM,1043,Manufacturing,Enterprise,Marketing Suite,86.97,3,50.0,-48.7
EMEA-2020-111451,2020-12-26,Russia,St Petersburg,EMEA,EU-EAST,1064,Healthcare,Strategic,SaaS Connector Pack,300.42,8,20.0,78.86
EMEA-2020-111451,2020-12-26,Russia,St Petersburg,EMEA,EU-EAST,1064,Healthcare,Strategic,FinanceHub,230.35,3,20.0,20.16
EMEA-2020-111451,2020-12-26,Russia,St Petersburg,EMEA,EU-EAST,1064,Healthcare,Strategic,SaaS Connector Pack,218.35,3,20.0,-24.56
EMEA-2020-111451,2020-12-26,Russia,St Petersburg,EMEA,EU-EAST,1064,Healthcare,Strategic,ContactMatcher,78.6,5,70.0,-62.88
EMEA-2020-111451,2020-12-26,Russia,St Petersburg,EMEA,EU-EAST,1064,Healthcare,Strategic,Storage,27.55,3,20.0,9.3
AMER-2022-142545,2022-10-29,Argentina,Buenos Aires,AMER,LATAM,1041,Manufacturing,Strategic,Support,32.4,5,0.0,15.55
AMER-2022-142545,2022-10-29,Argentina,Buenos Aires,AMER,LATAM,1041,Manufacturing,Strategic,Marketing Suite - Gold,1082.48,8,0.0,10.82
AMER-2022-142545,2022-10-29,Argentina,Buenos Aires,AMER,LATAM,1041,Manufacturing,Strategic,Support,56.91,3,0.0,27.32
AMER-2022-142545,2022-10-29,Argentina,Buenos Aires,AMER,LATAM,1041,Manufacturing,Strategic,SaaS Connector Pack,77.6,4,0.0,38.02
AMER-2022-142545,2022-10-29,Argentina,Buenos Aires,AMER,LATAM,1041,Manufacturing,Strategic,ContactMatcher,14.28,1,0.0,6.57
APJ-2023-152380,2023-11-20,Australia,Sydney,APJ,ANZ,1080,Finance,SMB,ContactMatcher,219.08,3,50.0,-131.44
EMEA-2021-144253,2021-05-04,United Kingdom,London,EMEA,UKIR,1100,Finance,Strategic,SaaS Connector Pack,26.8,2,0.0,12.86
AMER-2020-130960,2020-12-30,Brazil,Salvador,AMER,LATAM,1098,Transportation,Strategic,ChatBot Plugin,9.84,3,0.0,2.85
AMER-2020-111003,2020-06-01,Argentina,Buenos Aires,AMER,LATAM,1100,Finance,Enterprise,ContactMatcher,45.48,3,0.0,20.92
AMER-2020-111003,2020-06-01,Argentina,Buenos Aires,AMER,LATAM,1100,Finance,Enterprise,ChatBot Plugin,289.2,6,0.0,83.87
EMEA-2023-126774,2023-04-16,Spain,Madrid,EMEA,EU-WEST,1076,Tech,SMB,ChatBot Plugin,4.89,1,0.0,2.0
EMEA-2022-142902,2022-09-13,Russia,St Petersburg,EMEA,EU-EAST,1080,Finance,Strategic,SaaS Connector Pack,15.14,4,20.0,3.59
EMEA-2022-142902,2022-09-13,Russia,St Petersburg,EMEA,EU-EAST,1080,Finance,Strategic,FinanceHub,466.77,2,20.0,52.51
EMEA-2022-142902,2022-09-13,Russia,St Petersburg,EMEA,EU-EAST,1080,Finance,Strategic,SaaS Connector Pack,15.23,1,20.0,1.71
EMEA-2022-142902,2022-09-13,Russia,St Petersburg,EMEA,EU-EAST,1080,Finance,Strategic,FinanceHub,6.26,3,20.0,2.04
AMER-2020-120887,2020-09-27,Argentina,Mendoza,AMER,LATAM,1070,Finance,Strategic,SaaS Connector Pack,87.54,3,0.0,37.64
EMEA-2020-167850,2020-08-09,Germany,Leipzig,EMEA,EU-WEST,1013,Energy,Strategic,Site Analytics,178.38,2,20.0,22.3
EMEA-2020-167850,2020-08-09,Germany,Leipzig,EMEA,EU-WEST,1013,Energy,Strategic,Support,15.55,3,20.0,5.44
EMEA-2020-164259,2020-12-28,France,Paris,EMEA,EU-WEST,1010,Communications,Strategic,ChatBot Plugin,99.14,4,20.0,8.67
EMEA-2020-164973,2020-11-04,United Kingdom,London,EMEA,UKIR,1032,Finance,Enterprise,FinanceHub,135.88,1,10.0,24.16
EMEA-2020-164973,2020-11-04,United Kingdom,London,EMEA,UKIR,1032,Finance,Enterprise,Big Ol Database,3991.98,2,0.0,1995.99
EMEA-2020-164973,2020-11-04,United Kingdom,London,EMEA,UKIR,1032,Finance,Enterprise,Site Analytics,275.94,6,0.0,80.02
EMEA-2020-164973,2020-11-04,United Kingdom,London,EMEA,UKIR,1032,Finance,Enterprise,Data Smasher,360.0,4,0.0,129.6
EMEA-2020-164973,2020-11-04,United Kingdom,London,EMEA,UKIR,1032,Finance,Enterprise,Marketing Suite - Gold,43.57,1,0.0,13.07
AMER-2020-156601,2020-09-19,United States,Jacksonville,AMER,NAMER,1090,Transportation,Strategic,Storage,7.16,2,0.0,3.58
AMER-2022-162138,2022-04-24,United States,Long Beach,AMER,NAMER,1076,Tech,Strategic,ContactMatcher,251.52,6,20.0,81.74
AMER-2022-162138,2022-04-24,United States,Long Beach,AMER,NAMER,1076,Tech,Strategic,Data Smasher,99.99,1,0.0,35.0
EMEA-2023-153339,2023-11-04,South Africa,Johannesburg,EMEA,MEA,1009,Manufacturing,Strategic,SaaS Connector Pack,15.99,1,20.0,1.0
EMEA-2022-141544,2022-08-31,France,Paris,EMEA,EU-WEST,1074,Healthcare,SMB,Site Analytics,290.9,3,40.0,-67.88
EMEA-2022-141544,2022-08-31,France,Paris,EMEA,EU-WEST,1074,Healthcare,SMB,Marketing Suite - Gold,54.22,2,20.0,3.39
EMEA-2022-141544,2022-08-31,France,Paris,EMEA,EU-WEST,1074,Healthcare,SMB,FinanceHub,786.74,4,30.0,-258.5
EMEA-2022-141544,2022-08-31,France,Paris,EMEA,EU-WEST,1074,Healthcare,SMB,FinanceHub,100.24,10,20.0,33.83
EMEA-2022-141544,2022-08-31,France,Paris,EMEA,EU-WEST,1074,Healthcare,SMB,ContactMatcher,37.76,6,70.0,-27.69
EMEA-2022-150147,2022-04-26,France,Paris,EMEA,EU-WEST,1007,Healthcare,SMB,Site Analytics,82.8,2,40.0,-20.7
EMEA-2022-150147,2022-04-26,France,Paris,EMEA,EU-WEST,1007,Healthcare,SMB,ContactMatcher,20.72,2,70.0,-13.82
EMEA-2022-150147,2022-04-26,France,Paris,EMEA,EU-WEST,1007,Healthcare,SMB,ContactMatcher,4.9,3,70.0,-3.43
AMER-2021-137946,2021-09-01,United States,New York City,AMER,NAMER,1065,Finance,SMB,ContactMatcher,4.75,1,20.0,1.6
AMER-2021-137946,2021-09-01,United States,New York City,AMER,NAMER,1065,Finance,SMB,Alchemy,959.98,2,20.0,335.99
AMER-2021-137946,2021-09-01,United States,New York City,AMER,NAMER,1065,Finance,SMB,ContactMatcher,14.37,4,20.0,4.49
AMER-2020-129924,2020-07-12,United States,Los Angeles,AMER,NAMER,1081,Communications,Strategic,ContactMatcher,7.71,2,20.0,2.8
AMER-2020-129924,2020-07-12,United States,Los Angeles,AMER,NAMER,1081,Communications,Strategic,ContactMatcher,698.35,3,20.0,-17.46
EMEA-2021-128167,2021-06-22,Turkey,Istanbul,EMEA,MEA,1085,Retail,SMB,Storage,4.96,4,0.0,2.33
EMEA-2020-122336,2020-04-13,France,Paris,EMEA,EU-WEST,1041,Manufacturing,Strategic,ChatBot Plugin,17.86,4,20.0,1.12
EMEA-2020-122336,2020-04-13,France,Paris,EMEA,EU-WEST,1041,Manufacturing,Strategic,ContactMatcher,509.97,10,70.0,-407.98
EMEA-2020-122336,2020-04-13,France,Paris,EMEA,EU-WEST,1041,Manufacturing,Strategic,Storage,30.99,13,20.0,10.07
EMEA-2020-122336,2020-04-13,France,Paris,EMEA,EU-WEST,1041,Manufacturing,Strategic,Site Analytics,71.93,12,40.0,8.39
APJ-2021-120712,2021-12-20,Japan,Chiba,APJ,JAPN,1017,Energy,SMB,Marketing Suite - Gold,88.8,4,20.0,-2.22
AMER-2023-169901,2023-06-16,United States,Los Angeles,AMER,NAMER,1096,Retail,SMB,Site Analytics,47.98,3,20.0,4.8
APJ-2023-134306,2023-07-09,South Korea,Incheon,APJ,APAC,1088,Consumer Products,SMB,ChatBot Plugin,7.56,3,0.0,3.1
APJ-2023-134306,2023-07-09,South Korea,Incheon,APJ,APAC,1088,Consumer Products,SMB,Support,24.56,2,0.0,11.54
APJ-2023-134306,2023-07-09,South Korea,Incheon,APJ,APAC,1088,Consumer Products,SMB,ChatBot Plugin,12.96,2,0.0,4.15
EMEA-2022-129714,2022-09-02,United Kingdom,London,EMEA,UKIR,1030,Manufacturing,Enterprise,Data Smasher,6.79,1,0.0,2.31
EMEA-2022-129714,2022-09-02,United Kingdom,London,EMEA,UKIR,1030,Manufacturing,Enterprise,Support,24.56,2,0.0,11.54
EMEA-2022-129714,2022-09-02,United Kingdom,London,EMEA,UKIR,1030,Manufacturing,Enterprise,ContactMatcher,3.05,1,20.0,1.07
EMEA-2022-129714,2022-09-02,United Kingdom,London,EMEA,UKIR,1030,Manufacturing,Enterprise,Support,49.12,4,0.0,23.09
EMEA-2022-129714,2022-09-02,United Kingdom,London,EMEA,UKIR,1030,Manufacturing,Enterprise,ContactMatcher,4355.17,4,20.0,1415.43
EMEA-2022-138520,2022-04-09,United Kingdom,London,EMEA,UKIR,1084,Consumer Products,SMB,Marketing Suite,388.7,6,20.0,-4.86
EMEA-2022-138520,2022-04-09,United Kingdom,London,EMEA,UKIR,1084,Consumer Products,SMB,SaaS Connector Pack - Gold,8.26,2,0.0,3.8
EMEA-2022-138520,2022-04-09,United Kingdom,London,EMEA,UKIR,1084,Consumer Products,SMB,ChatBot Plugin,17.04,4,0.0,6.99
EMEA-2022-138520,2022-04-09,United Kingdom,London,EMEA,UKIR,1084,Consumer Products,SMB,Support,34.4,5,0.0,15.82
EMEA-2022-130001,2022-04-24,Sweden,Stockholm,EMEA,NOR,1015,Tech,Strategic,Support,36.24,5,20.0,11.32
EMEA-2023-155698,2023-03-09,Finland,Helsinki,EMEA,NOR,1032,Finance,Strategic,OneView,647.84,8,0.0,168.44
EMEA-2023-155698,2023-03-09,Finland,Helsinki,EMEA,NOR,1032,Finance,Strategic,FinanceHub,20.7,2,0.0,9.94
EMEA-2023-144904,2023-09-26,United Kingdom,London,EMEA,UKIR,1061,Energy,SMB,FinanceHub,20.7,2,0.0,9.94
EMEA-2023-144904,2023-09-26,United Kingdom,London,EMEA,UKIR,1061,Energy,SMB,FinanceHub,488.65,3,10.0,86.87
EMEA-2023-144904,2023-09-26,United Kingdom,London,EMEA,UKIR,1061,Energy,SMB,ChatBot Plugin,5.56,2,0.0,1.45
EMEA-2023-144904,2023-09-26,United Kingdom,London,EMEA,UKIR,1061,Energy,SMB,SaaS Connector Pack,47.12,8,0.0,20.73
AMER-2020-123344,2020-09-24,United States,Los Angeles,AMER,NAMER,1019,Tech,SMB,Marketing Suite - Gold,211.96,4,0.0,8.48
EMEA-2022-155516,2022-10-22,Saudi Arabia,Dhahran,EMEA,MEA,1004,Tech,Strategic,ContactMatcher,23.2,4,0.0,10.44
EMEA-2022-155516,2022-10-22,Saudi Arabia,Dhahran,EMEA,MEA,1004,Tech,Strategic,Support,7.36,2,0.0,0.15
EMEA-2022-155516,2022-10-22,Saudi Arabia,Dhahran,EMEA,MEA,1004,Tech,Strategic,Marketing Suite - Gold,104.79,7,0.0,29.34
EMEA-2022-155516,2022-10-22,Saudi Arabia,Dhahran,EMEA,MEA,1004,Tech,Strategic,Marketing Suite,1043.92,4,0.0,271.42
APJ-2023-104745,2023-05-30,Japan,Chiba,APJ,JAPN,1066,Tech,SMB,Support,25.92,5,20.0,9.4
APJ-2023-104745,2023-05-30,Japan,Chiba,APJ,JAPN,1066,Tech,SMB,Marketing Suite - Gold,53.42,3,20.0,4.67
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,1039,Manufacturing,SMB,ContactMatcher,8.16,5,70.0,-5.71
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,1039,Manufacturing,SMB,Data Smasher,1023.94,8,20.0,179.19
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,1039,Manufacturing,SMB,ChatBot Plugin,9.24,1,20.0,0.92
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,1039,Manufacturing,SMB,Data Smasher,479.04,10,20.0,-29.94
APJ-2022-134656,2022-09-29,Australia,Wollongong,APJ,ANZ,1042,Finance,Strategic,Support,99.14,4,20.0,30.98
APJ-2023-134481,2023-08-28,South Korea,Seoul,APJ,APAC,1028,Tech,Strategic,ContactMatcher,1488.42,7,30.0,-297.68
APJ-2021-130792,2021-04-28,Japan,Tokyo,APJ,JAPN,1028,Tech,SMB,OneView,8.65,3,80.0,-20.33
APJ-2021-130792,2021-04-28,Japan,Tokyo,APJ,JAPN,1028,Tech,SMB,Marketing Suite - Gold,23.83,3,20.0,2.68
APJ-2021-130792,2021-04-28,Japan,Tokyo,APJ,JAPN,1028,Tech,SMB,ContactMatcher,12.18,4,80.0,-18.87
AMER-2022-134775,2022-10-29,United States,Los Angeles,AMER,NAMER,1080,Finance,Strategic,Support,50.96,7,0.0,25.48
AMER-2022-134775,2022-10-29,United States,Los Angeles,AMER,NAMER,1080,Finance,Strategic,ContactMatcher,49.54,3,20.0,17.34
AMER-2021-125395,2021-06-26,Brazil,Salvador,AMER,LATAM,1051,Tech,Strategic,Data Smasher,41.9,2,0.0,8.8
EMEA-2021-168935,2021-11-27,Germany,Dresden,EMEA,EU-WEST,1094,Communications,SMB,ContactMatcher,375.46,3,45.0,-157.01
EMEA-2021-168935,2021-11-27,Germany,Dresden,EMEA,EU-WEST,1094,Communications,SMB,Data Smasher,83.98,3,20.0,-1.05
EMEA-2021-122756,2021-12-03,France,Paris,EMEA,EU-WEST,1010,Communications,Strategic,Big Ol Database,482.34,4,70.0,-337.64
EMEA-2021-122756,2021-12-03,France,Paris,EMEA,EU-WEST,1010,Communications,Strategic,SaaS Connector Pack,2.96,1,20.0,0.78
AMER-2020-115973,2020-11-24,Mexico,Guadalajara,AMER,LATAM,1046,Manufacturing,SMB,ChatBot Plugin,2.62,1,20.0,0.43
